index,text,label,agreement,num_votes,sample_set
train_07_313,The spontaneous protests come after the country has seen a number of violent crimes directed at women and children which have made headlines in recent weeks and left the country reeling .,1,1,2,train_07
train_07_314,"You have given me your memorandum and I can see all the messages on the placards that you are holding and I 'm internalising all of them , '' Ramaphosa told the protesters on Thursday .",0,0.5,2,train_07
train_07_315,"And some of the things that I will be announcing are set out in your memorandum , we will be responding instantly to what you have set out in your memorandum , '' Ramaphosa said .",0,0.5,2,train_07
train_07_316,"On Wednesday , a crowd , made up of mainly young people from various civil community organisations and students from universities and schools across the city , gathered outside the CTICC , chanting struggle songs and holding posters on which was written `` enough is enough '' and `` stop killing women and children '' .",1,0.5,2,train_07
train_07_317,"The protesters , during the gathering on Wednesday said they were not willing to listen to any government official and demanded that Ramaphosa come out to address them on how he is planning to stop the scourge of abuse directed at women and children in the country .",1,0.5,2,train_07
train_07_318,Some in the crowd chanted `` bring death sentence back '' .,0,1,2,train_07
train_07_319,"As a nationwide commuter rail strike entered its second day on Tuesday , delaying thousands of commuters , Metrorail increased its alternative service in Cape Town to 360 bus journeys .",1,1,2,train_07
train_07_320,"`` Metrorail in Cape Town has increased its bus trips to 360 , as an emergency measure for our rail commuters during the ongoing strike by some of our staff , '' Modipane said .",1,1,2,train_07
train_07_321,"5 percent wage increase for our striking staff remains on the table , '' she said .",0,0.5,2,train_07
train_07_322,"Earlier the Congress of South African Trade Unions ( Cosatu ) Western Cape regional secretary , Tony Ehrenreich , said the strike could be resolved for about R1 million a year .",0,1,2,train_07
train_07_323,`` This strike is causing huge disruptions and all because of a one percent wage increase .,1,1,2,train_07
train_07_324,The Cape Town Regional Chamber of Commerce and Industry said the potential effect of the strike was `` so serious '' that there was a case to declare public transport an essential service that could not be disrupted by strike action .,1,1,2,train_07
train_08_0,"But we are managing the strike very well , '' Mlangeni said .",0,1,2,train_08
train_08_1,About 200 workers briefly protested outside the company 's head office in Johannesburg on Tuesday before agreeing to meet again on Wednesday .,0,0.5,2,train_08
train_08_2,"He said ‘ Operation Barricade ’ has been conducted for the first time , after the Mumbai terror attack last year .",0,0.5,2,train_08
train_08_3,"Twin Bomb Blasts Injures Four in Guwahati 's Fancy Bazar Area : Police 05th December 2015 04:37 PM A screen grab of the fancy Bazaar area from Google Maps GUWAHATI : Two low intensity blasts rocked the busy commercial Fancy Bazaar area in Guwahati Saturday afternoon , injuring four persons .",1,1,2,train_08
train_08_4,"The blasts took place within seconds of each other around 3.30 p.m., creating panic in the area , police said .",1,1,2,train_08
train_08_5,PTI Guwahati Police Commissioner Mukesh Aggarwal said that the anti-talk faction of ULFA may be behind the attack .,1,0.5,2,train_08
train_08_6,"The management of GVK-EMRI , which operates the 108 ambulance service , and representatives of its drivers and nurses , reached a temporary agreement to end the strike in larger public interest after the Karnataka High Court intervened .",1,0.5,2,train_08
train_08_7,"While the management agreed to take back all the employees who were given the sack after their participated in the strike , representatives of employees agreed to report for duty on Friday morning .",1,0.5,2,train_08
train_08_8,"KARNATAKA Gulbarga city observes near-total bandh Joining hands : Members of several organisations taking out a rally in support of the former Minister S.K. Kanta , who is leading the pourakarmikas ' agitation , in Gulbarga on Friday .",1,1,2,train_08
train_08_9,"May 08 , 2010 00:00 IST Over 470 pourakarmikas are agitating for release of wages The police issued notices to organisers of the bandh It said they would be held responsible for any untoward incident Gulbarga : Near total bandh was observed in Gulbarga city on Friday in support of 470 plus pourakarmikas of the Gulbarga City Corporation who are on indefinite fast demanding immediate release of their 35 - month pending wages .",1,1,2,train_08
train_08_10,The former Minister S.K. Kanta is leading the agitation .,0,1,2,train_08
train_08_11,"The organisers of the bandh , which included many Kannada organisations , Dalit organisations and heads of a few religious maths , there was no was force on the business establishments and hotels to close their establishments , and everybody 's support for the bandh call appeared voluntary .",0,0.5,2,train_08
train_08_12,"Though the police had assured people of full protection during the bandh , most business establishments remained closed .",1,0.5,2,train_08
train_08_13,"Braving scorching sun , hundreds of people , including many women , led by Sri Mahanta Shivacharyaru of the Sulpul Math , Sri Rajashekar Shivacharyaru , Guru Mahanta Shivacharyaru of the Hiremath at Pala , Shivanda Swamigalu of Sonna Dasoha Math , Gangadhar Swamigalu of Chowdapur Math , Kanchi Basava Shivacharyaru of Roza Math , battery of Congress leaders including DCC president Allamprabhu Patil , MLC , the former Mayor Chandrika Parameshwar , zilla panchayat member Ambaraya Ashtagi , the former president of the HKCCI Umakant Nigudgi , Karnataka Rakshana Vedike president Arunkumar Patil , Hyderabad Karnataka Janapara Sangarsh Samiti Laxman Dasti and others marched from the Super Market to the Deputy Commissioner 's office to register their protest against the insensitive and indifferent attitude of the Government to the genuine demands of the pourakarmikas .",1,1,2,train_08
train_08_14,The protesters raised slogans against the State Government and the police for arresting nearly 70 Dalits after an incident in which stones were thrown at the police personnel at Tarfail slum .,1,0.5,2,train_08
train_08_15,They alleged that the police tried to intimidate religious leaders and pressured them to withdraw the bandh call and had issued notices to them saying that if there was any untoward incident during the bandh they would be held responsible for it .,1,1,2,train_08
train_08_16,"Incidentally , this is for the first time that the police had slapped notices on the organisers of the bandh citing the Supreme Court ruling holding the organisers of the bandh responsible if any untoward incident occurred during the bandh period .",1,1,2,train_08
train_08_17,Neither had the swamijis nor Mr. Kanta accepted the notices and the police personnel had pasted the notices on the doors of the religious math and at the venue where Mr. Kanta was on hunger strike .,0,0.5,2,train_08
train_08_18,"IN SCHOOL Meghalaya June 02 , 2014 00:00 IST 13 Curfew was on Saturday relaxed for eight hours in Meghalaya ’ s West Garo Hills district , two days after it was imposed following mob violence over the death of a suspected militant in police custody , officials said .",1,1,2,train_08
train_08_19,"PM condemns ' dastardly ' attack on Congress workers in Chhattisgarh - Indian Express PTI , PTI : New Delhi , Sun May 26 2013 , 01:39 hrs Prime Minister Manmohan Singh tonight strongly condemned the "" dastardly "" Maoists attack on Congress leaders and workers in Chhattisgarh and appealed to the attackers to release at the earliest all those who may have been abducted .",1,0.5,2,train_08
train_08_20,Singh spoke to Chhattisgarh Chief Minister Raman Singh after the violent incident and offered all help in rescue and relief operations .,0,0.5,2,train_08
train_08_21,"Describing the incident as "" a dastardly and anti-democratic act "" , Singh said , "" Government will take firm action against the perpetrators of violence of any kind . """,1,0.5,2,train_08
train_08_22,"He said , "" I very strongly condemn the violent attack on Congress leaders and workers in Chhattisgarh today .",0,0.5,2,train_08
train_08_23,"He wished speedy recovery to those who have been injured in the attack , including senior Congress leader V C Shukla .",0,0.5,2,train_08
train_08_24,Lok Sabha Speaker Meira Kumar described the Naxal attack as heinous and conveyed condolences to the family of those killed .,0,0.5,2,train_08
train_08_25,Ehrenreich and the Rail Commuters ' Action Group were outside Parliament 's main entrance on Sunday to protest against Metro Rail 's poor safety record .,1,1,2,train_08
train_08_26,They were also protesting about the government 's refusal to make available finances to improve the infrastructure and services of the public rail system .,1,1,2,train_08
train_08_27,"ANDHRA PRADESH Slum-dwellers protest January 10 , 2012 00:00 IST Hundreds of slum-dwellers laid siege to the Greater Visakhapatnam Municipal Corporation 's meeting hall .",0,1,2,train_08
train_08_28,"Brothers Kobus , Wilhelm and Johan Pretorius , Herman van Rooyen and Rudi Gouws -- who made up the Boeremag 's bomb squad -- were also convicted of murdering Soweto mother Claudia Mokone with a home-made bomb and of trying to murder former president Nelson Mandela .",1,1,2,train_08
train_08_29,"They were responsible for a series of explosions in Soweto , at Grand Central Airport in Midrand and at a bridge in Port Edward , in KwaZulu-Natal .",0,0.5,2,train_08
train_08_30,"They also tried to blow up a Buddhist temple in Bronkhorstspruit , Gauteng .",0,1,2,train_08
train_08_31,Today 's Paper Fiery protest YSR Congress activists take out a candlelight rally on Necklace Road on Monday to protest the delay in bail to Y.S. Jaganmohan Reddy .,1,0.5,2,train_08
train_08_32,"ANDHRA PRADESH Nannapaneni injured in ‘ attack ’ Mobbed : District TDP president Karanam Balaramakrishna Murthi trying to shield Nannapaneni Rajakumari from Congress workers at Karamchedu , Ongole , on Monday .",0,0.5,2,train_08
train_08_33,"| Photo Credit : — Photo : Srinivas Kommuri July 14 , 2009 00:00 IST The TDP leader terms it an attempt on her life by the Daggubati couple TDP members were probing irregularities in wage payment under NRLEGP when they were mobbed Rajakumari demands Venkateswara Rao ’ s resignation from House , Purandeswari ’ s apology ONGOLE : Congress workers on Monday attacked TDP senior leader and MLC Nannapaneni Rajakumari with sticks and stones leaving her badly mauled at Karamchedu , native village of Union Minister of State Daggubati Purandeswari ’ s husband and Parchur MLA Venkateswara Rao .",1,1,2,train_08
train_08_34,The wordy duel soon turned violent with Congress workers pushing and pulling Ms. Rajakumari .,0,0.5,2,train_08
train_08_35,Some others pelted stones in which Ms. Rajakumari ’ s gunman sustained bleeding injury on his head .,1,1,2,train_08
train_08_36,"In the melee , Ms. Rajakumari lost her consciousness .",1,0.5,2,train_08
train_08_37,"‘ Attack motivated ’ Speaking to The Hindu over telephone from her hospital bed , Ms. Rajakumari said it was a clear attempt on her life .",0,0.5,2,train_08
train_08_38,She held the Daggubati couple responsible for the ugly incidents .,0,0.5,2,train_08
train_08_39,"Saying that the attack was planned and motivated , she demanded Dr. Venkateswara Rao to resign his Assembly membership and sought an apology from Ms. Purandeswari .",1,1,2,train_08
train_08_40,"TDP district president Karanam Balaramakrishna Murthi , who went to the village along with the team , blamed the police for remaining mute spectators to the one-hour ‘ sordid drama .",1,1,2,train_08
train_08_41,"TAMIL NADU Toddy tappers held in districts January 22 , 2009 00:00 IST Revoke ban : Members of Tamil Nadu Nadar Peravai showing pots as a mark of protest in Virudhunagar on Wednesday .",1,1,2,train_08
train_08_42,"| Photo Credit : — Photo : G. Moorthy Madurai Bureau For defying the 20 - year-old ban on toddy tapping ; protest at various places TIRUNELVELI : Defying the 20 - year-old ban on toddy tapping , a group of palmyrah workers tapped toddy at Kalvilai near Koodankulam and Pattankaadu near Vasudevanallur on Wednesday even as the police arrested 676 workers , including 66 women , in the district when they tried to tap toddy .",1,1,2,train_08
train_08_43,"Led by the Radhapuram union secretary of Tamil Nadu Nadar Paeravai , Senthil Murugan , the palmyrah workers and the supporters of Akhila India Samaththuva Makkal Katchi took out a rally from Kalvilai to the nearby palmgrove and tapped toddy .",0,0.5,2,train_08
train_08_44,"Raising slogans against the State Government ’ s ban on toddy tapping , which was later upheld by the Supreme Court , some protestors drank toddy and certified that it was only a health drink with insignificant alcohol content and not an alcoholic beverage like the brew being sold in the IMFL outlets of the State Government .",1,0.5,2,train_08
train_08_45,"Similarly , some palmyrah farmers tapped toddy at Pattankaadu even as the police arrested 517 protestors , including 66 women , in the neighbouring town of Vasudevanallur .",1,0.5,2,train_08
train_08_46,The police also arrested 79 persons at Surandai and 80 others at Paavoorchathram when they tried to tap toddy .,1,1,2,train_08
train_08_47,Virudhunagar Hundreds of members of the Tamil Nadu Nadar Peravai and a few cadres of All India Moovendar Munnani Kazhagam were arrested at different places in the district on Wednesday when they proceeded to tap toddy .,1,1,2,train_08
train_08_48,"At Virudhunagar , the peravai ’ s district president , K.G.N. Kanagarathinam , who led the protest , flayed the successive State governments which promised to allow toddy tapping before elections and reversed their decision after coming to power .",1,1,2,train_08
train_08_49,Protests were held at various places in and around Srivilliputtur taluk .,0,1,2,train_08
train_08_50,"An effigy of Tamil Nadu Congress Committee president , K.V. Thangakabalu was burnt near the Mariamman Teppakulam near here by three cadres of the peravai , the police said .",0,0.5,2,train_08
train_08_51,"Ramanathapuram More than 2000 persons , including 949 women , were arrested on Wednesday when they attempted to tap toddy at various places in the district .",1,1,2,train_08
train_08_52,"In most of the places , the police prevented their attempt when they assembled for the agitation .",1,0.5,2,train_08
train_08_53,"A similar agitation was carried out Thamaraikulam , Vannankundu , Uppur , Puduvalasai and others .",0,1,2,train_08
train_08_54,"Sivaganga In Sivaganga district , 313 persons were arrested while they attempted to stage similar kind of protest at Ilayankudi and Devakottai .",1,1,2,train_08
train_08_55,Today 's Paper Congress march flagged off On the march : Leader of the Opposition Oommen Chandy handing over the Congress flag to KPCC president Ramesh Chennithala to inaugurate the ‘ Kerala Raksha March ’ at Hosangadi in Kasaragod district on Monday .,1,0.5,2,train_08
train_08_56,"February 10 , 2009 00:00 IST Mohamed Nazeer LDF government has failed to deliver , says Chandy HOSANGADI ( KASARAGOD ): The ‘ Kerala Raksha March ’ ( Save Kerala March ) led by Kerala Pradesh Congress Committee president Ramesh Chennithala was flagged off here on Monday .",0,0.5,2,train_08
train_08_57,The march got under way with Leader of the Opposition Oommen Chandy handing over the party flag to Mr. Chennithala at a public function here in the evening .,0,0.5,2,train_08
train_08_58,Speeches of Congress leaders who addressed a large gathering of party men made it abundantly clear that all major issues prominent in the political discourse of the State would be highlighted by the march visiting all constituencies in the State .,1,1,2,train_08
train_08_59,"Pinarayi ’ s march Mr. Chandy said the march led by Communist Party of India ( Marxist ) State secretary Pinarayi Vijayan was leaving a trail of clashes and violence , though the march ’ s motto was ‘ prosperous Kerala .",0,0.5,2,train_08
train_08_60,KPCC vice-president Ramesh Chennithala presided over the function .,0,0.5,2,train_08
train_08_61,"Party leaders G. Karthikeyan , M.M. Jacob , K. Sudhakaran , P.C. Chacko , K.C. Venugopal , M.K. Raghavan , Thalekunnil Basheer , M.I. Shanavas , M.A. Kuttappan and M.M. Hassan were among those present at the function .",0,1,2,train_08
train_08_62,"Students Say They Were n't ill-treated by Naxals in Captivity 05th January 2016 09:01 PM GADCHIROLI : Three youths from Pune , who were kidnapped by Naxals last month in Chhattisgarh and released after five days , today said they were not ill-treated in any way by their abductors .",0,0.5,2,train_08
train_08_63,"The students shared their experience during captivity when they also came to know about the harsh life in Naxal-dominated areas at a press conference here , in which Superintendent of Police of Gadchiroli , Sandeep Patil , was also present .",0,0.5,2,train_08
train_08_64,"The trio - Aadarsh Patil , Vilas Valake and Shrikirhna Shevale - was abducted from Basaguda village of Bijapur district on December 29 and freed on January 2 .",0,0.5,2,train_08
train_08_65,They said the Naxals did not harm or ill-treat them during captivity .,0,0.5,2,train_08
train_08_66,"The youths had on December 20 launched a cycle rally from Pune under their "" Bharat Jodo "" ( Link India ) campaign to propagate the message of peace in Maharashtra , Chhattisgarh and Odisha , the states worst affected by Naxalism .",1,1,2,train_08
train_08_67,""" We had gone to study the life of people in remote and Naxal-affected tribal areas as part of our mission and did not expect to be kidnapped by the Naxals , though we fully knew about their presence , "" they said .",1,1,2,train_08
train_08_68,""" On December 29 , we halted at Basaguda village in Chhattisgarh but some people in civil clothes approached us and tied our hands upon which we realised we have been kidnapped .",1,1,2,train_08
train_08_69,"KARNATAKA Protest against permitting bar in residential area July 03 , 2008 00:00 IST Up in arms : Members of the Kannada Para Mahamandala staging a demonstration in Hubli on Wednesday .",1,1,2,train_08
train_08_70,Staff Correspondent HUBLI : Residents of Prabhat Colony and members of the Kannada Para Mahamandala staged a demonstration in Hubli on Wednesday to protest against permission being granted to open bar and restaurants in residential areas .,1,1,2,train_08
train_08_71,"The protesters , led by the association president D. Govindrao , staged the demonstration for over an hour .",0,0.5,2,train_08
train_08_72,"K.H. Jituri , Raju Chugga , M.R. Patil , Anital Gunjal , Shakuntala Shetty and Asha Kulkarn were among those who participated in the demonstration .",0,0.5,2,train_08
train_08_73,"Within hours of the Chinese government making it clear that the people of Hong Kong will not have a free choice when they vote to elect the territory ’ s next chief executive , Hong Kong police had made their first arrests of demonstrators protesting against that decision .",1,1,2,train_08
train_08_74,"This led to violent protests across the city the next day , with a group of students even storming into the university campus and demanding the dismissal of the teacher who had set the question paper .",1,1,2,train_08
train_08_75,A peaceful march in the town of Yuen Long to condemn an attack by suspected gang members on commuters turned violent as Hong Kong riot police fired teargas and rubber bullets on the crowd and used batons to beat protesters .,1,1,2,train_08
train_08_76,"Organisers said almost 300,000 protesters and residents on Saturday afternoon defied a police ban to descend on the town in Hong Kong ’ s western New Territories .",1,1,2,train_08
train_08_77,"They marched to the mass transit station where masked men in white T-shirts had chased and beaten passengers the previous Sunday , leaving 45 hospitalised .",1,1,2,train_08
train_08_78,"By evening , the march had turned tense as demonstrators pushed close to villages surrounding the town , where some of the triads believed to be behind the attack are based .",1,1,2,train_08
train_08_79,Police shouted warnings through loudspeakers telling protesters they were involved in an illegal gathering and should leave immediately .,1,1,2,train_08
train_08_80,"The protesters – many of whom were wearing black T-shirts and hard hats and were armed with shields made from boards of wood and surfboards , as well as hiking sticks and rods – retaliated by throwing umbrellas and water bottles .",1,0.5,2,train_08
train_08_81,Others hurled rocks and bottles at the police .,0,1,2,train_08
train_08_82,Demonstrators dismantled roadside barriers and built makeshift barricades between them and the police .,1,0.5,2,train_08
train_08_83,"Police senior superintendent Yolanda Liu said in a late night press briefing that protesters had thrown bricks , bottles with corrosive liquid , and smoke bombs at police .",0,0.5,2,train_08
train_08_84,"Hundreds of protesters remained , however , and continued to face off with the police late into the night , regrouping in the Yuen Long train station and along the main road .",0,0.5,2,train_08
train_08_85,"In one episode that protesters and critics have begun comparing to the attack on passengers in Yuen Long last week , a special tactical unit rushed into the train station where protesters had gathered , some getting ready to go home .",0,0.5,2,train_08
train_08_86,"Hong Kong ’ s hospital authority said 17 people had been hospitalised following the clashes , including two who were in serious condition .",1,1,2,train_08
train_08_87,"Earlier , a group of protesters had smashed the windows of a Lexus near the train station after spotting rods similar to those used against passengers last Sunday , leaving fliers criticising the police on the bonnet .",1,1,2,train_08
train_08_88,The Hong Kong government said in a statement in the early hours of Sunday that protesters had also vandalised police cars and had blocked roads .,0,0.5,2,train_08
train_08_89,The police also issued a statement on Saturday reminding protesters that they were participating in an “ unauthorised assembly ” and could be punished with up to five years in prison .,1,1,2,train_08
train_08_90,"The protests , which began over a controversial extradition bill , have evolved to take in other demands , including a police inquiry into the violence in Yuen Long last week .",1,1,2,train_08
train_08_91,"Residents , activists and opposition lawmakers have accused the government and police of colluding with the triads in an attempt to suppress protests , a charge vehemently denied by Hong Kong ’ s chief executive , Carrie Lam .",1,1,2,train_08
train_08_92,"Those attending the rally on Saturday said they were not there to make political demands , but to speak out against violence .",1,1,2,train_08
train_08_93,"Protesters surrounded the police headquarters chanting : “ Black police ” – a reference to the triads , known in Chinese as “ black societies ” .",0,0.5,2,train_08
train_08_94,"“ If every Hongkonger chooses to stay at home , then we will surely die … This is the way Hongkongers show their trust to each other – by showing up and standing up for each other. ” Anger over last week ’ s Yuen Long attack has added fuel to Hong Kong ’ s protest movement , with additional rallies planned for Sunday .",1,1,2,train_08
train_08_95,"On Friday , thousands of protesters staged an 11-hour sit-in at the Hong Kong airport .",0,0.5,2,train_08
train_08_96,"Authorities also rejected a request to hold one on Sunday in Sheung Wan , near where police fired teargas and rubber bullets on demonstrators who had defaced China ’ s representative office in Hong Kong last week .",0,0.5,2,train_08
train_08_97,"Max Chung , who helped organise the rally on Saturday , said he believed residents had shown their resolve : “ Hongkongers have stiffened their backs to say no to authoritarianism . ”",1,1,2,train_08
train_08_98,Maoists kill contractor 20th May 2012 03:26 AM MALKANGIRI : The Maoists of Andhra-Odisha Border Special Zonal Committee ( AOBSZC ) shot a contractor dead at AOBSZC block headquarters on Saturday evening .,0,0.5,2,train_08
train_08_99,"Eyewitness said three rebels armed with sophisticated weapons arrived near the Shiva temple in a motorcycle and fired point blank at 38 - year-old contractor Budra Dhangda Majhi , killing him on the spot .",1,0.5,2,train_08
train_08_100,The rebels had killed Khairput police SI K C Rath at the same spot two months back .,0,1,2,train_08
train_08_101,"KALPETTA : AIYF activists stall bank work November 24 , 2011 00:00 IST Activists under the Mananthavady taluk committee of the All India Youth Federation ( AIYF ) , the youth organisation of the Communist Party of India ( CPI ) , stalled work of the Mananthavady branch of Punjab National Bank on Wednesday in protest against the bank 's alleged move to appoint agencies to recover overdue loan amounts from farmers in the district .",1,1,2,train_08
train_08_102,"TAMIL NADU TNGEA members stage demonstration April 29 , 2010 00:00 IST Staff Reporter Tirupur : The Tamil Nadu Government Employees Association ( TNGEA ) members staged a demonstration in front of the Collectorate on Tuesday evening asking the government to scrap the contributory pension scheme , among other demands .",1,1,2,train_08
train_08_103,Western Cape police arrested three people for public violence following service delivery protests in Philippi on the Cape Flats on Friday .,1,1,2,train_08
train_08_104,"Police used rubber bullets to disperse a group of about 300 people protesting against poor service delivery in Landsdowne Road , Superintendent Riaan Pool said .",1,1,2,train_08
train_08_105,"The incident was followed by a similar one in the same area around 8pm on Friday , where police again used rubber bullets .",0,0.5,2,train_08
train_08_106,"Multai firing : Ex - HC judge to head tribunal Posted : Thu Apr 02 1998 IST BHOPAL , April 1 : An Indian people 's tribunal to be presided over by former Bombay High Court judge B N Deshmukh will reach Multai in Betul district on April 8 to investigate the circumstances of the police firing on agitating farmers on January 12 which had resulted in the death of 19 persons .",1,1,2,train_08
train_08_107,"Announcing this at a press conference here on Tuesday , Dr Suneelam , who had led the agitation , said the Kisan Sangharsh Samiti would hold its mahapanchayat at Parmandal village on April 12 to chalk out the future plan of action .",1,1,2,train_08
train_08_108,He said the Chief Minister had announced that the role of the non-official persons in the agitation and the subsequent police firing would be inquired into by the CBI .,1,1,2,train_08
train_08_109,"Meanwhile , Suneelam again claimed that the farmers ' agitation was completely peaceful and had provided no provocation to the police to open fire on them .",1,1,2,train_08
train_08_110,"KARNATAKA Action sought March 12 , 2009 00:00 IST Bijapur : Members of Mahila Jana Sangha and Dalit Sangharsha Samiti picketed the office of the Superintendent of Police demanding action against women police officials who allegedly harassed Savitri Chalwadi in Manguli village of the district on Tuesday .",1,1,2,train_08
train_08_111,"Disgruntled miners from Xstrata 's mine in Thorncliffe , Limpopo , went on the rampage on Friday morning , police said .",0,0.5,2,train_08
train_08_112,"They blockaded roads leading to Sekhukhune and Burgersfort , Brigadier Hangwani Mulaudzi said .",0,1,2,train_08
train_08_113,`` Several cars were pelted with stones and a truck and bus were torched . '',0,0.5,2,train_08
train_08_114,Mulaudzi could not confirm reports that the miners were demonstrating after Xstrata fired them .,1,1,2,train_08
train_08_115,"The violence had abated by Friday afternoon , but police were still keeping watch .",0,0.5,2,train_08
train_08_116,2 Shiv Sainiks held for threat to Navale Posted : Wed Jul 22 1998 IST July 21 : The Cuffe Parade police today arrested two persons and registered a case of rioting against 18 others in connection with the surprise attack on the bungalows of Shiv Sena minister Suresh Navale and former minister Gulabrao Gavande .,1,1,2,train_08
train_08_117,"Deputy commissioner of police ( zone I ) K L Bishnoi told Express Newsline that more than 200 policemen , including two inspectors and 18 sub-inspectors , have been deployed around the ministers ' bungalows near Mantralaya and the MLA hostel , after senior Sena members were allegedly threatened on Monday .",1,1,2,train_08
train_08_118,"A police officer patrolling the area told this newspaper that there was considerable confusion in the police force , because the cops did n't know whom to check at a time when the ministers were being targetted by their own partymen .",1,1,2,train_08
train_08_119,"North West protestors barricaded the national road between South Africa and Botswana on Saturday , reported SABC news .",0,0.5,2,train_08
train_08_120,The protestors were apparently protesting about water shortages in Ntsweletsoku village in Lehurutshe in the North West .,1,1,2,train_08
train_08_121,"`` Municipal workers who went to the area , to clear the road , have been chased away by angry residents , '' said the SABC .",1,0.5,2,train_08
train_08_122,Protestors had made the road completely impassable by adding more stones .,1,0.5,2,train_08
train_08_123,"New Delhi : Centre to hold talks to end Manipur crisis January 31 , 2017 00:00 IST Tripartite dialogue mooted with United Naga Council and State government over the ongoing highway blockade The Centre has decided to hold tripartite talks with the United Naga Council ( UNC ) and the Manipur government to end the ongoing blockade of two national highways in Manipur , which has disrupted normal life and led to a shortage of essential commodities in the State .",1,1,2,train_08
train_08_124,"The economic blockade imposed by the UNC , an umbrella body of Naga groups under the patronage of National Socialist Council of Nagaland ( Isak-Muivah ) , against the Manipur government ’ s decision to carve out seven new districts , has continued for over four months now .",1,1,2,train_08
train_08_125,Ending the deadlock The Union government even sought Attorney General Mukul Rohatgi ’ s opinion to end the economic blockade .,1,1,2,train_08
train_08_126,"Manipur is going to the polls on March 4 and 8 and due to the ongoing economic blockade , it has been kept in the most sensitive category , an official said , adding that elections were being held in two phases for the first time in the State ..",1,1,2,train_08
train_08_127,"NAMAKKAL : Power loom workers ’ strike continues May 03 , 2015 00:00 IST With the third round of talks over wage hike failed to yield any results , power loom workers in Pallipalayam continued their indefinite strike for the sixth consecutive day here .",1,1,2,train_08
train_08_128,"However , trade unions refused to accept it and continued their strike .",1,0.5,2,train_08
train_08_129,"Earlier , the PRP president flagged off a rally by differently abled persons at Oriental College .",0,0.5,2,train_08
train_08_130,"NEW DELHI : UPSC aspirants stage protest , detained March 15 , 2016 00:00 IST Union Public Service Commission ( UPSC ) aspirants staged a protest near Parliament House on Monday demanding compensation in the form of additional attempts , which they say they lost due to a discriminatory Civil Services Aptitude Test ( CSAT ) paper during the preliminary examination .",1,1,2,train_08
train_08_131,A similar protest was held on March 3 .,0,1,2,train_08
train_08_132,"But in spite of its controversial nature , the CSAT was not removed until April 2015 , and that too after massive protests , ” said Anupama Karthik , an aspirant from Hyderabad .",1,1,2,train_08
train_08_133,This false propaganda is being carried out against the agitation in Singur .,1,1,2,train_08
train_08_134,He visited Morampalli Banjar village in Burgampad mandal today to extend support to the padayatra taken up by CPI for separate Telangana .,1,1,2,train_08
train_08_135,"Speaking on the occasion , he said Sonia Gandhi has no interest in according statehood to Telangana .",0,0.5,2,train_08
train_08_136,The popular social network has been blocked since ethnic riots in China ’ s far west in 2009 and Instagram was banned during pro-democracy protests in Hong Kong in 2014 .,1,0.5,2,train_08
train_08_137,"Legislative Council paralysed for 2nd day - Indian Express Express News Service , Express News Service : Lucknow , Wed Mar 06 2013 , 00:16 hrs The Legislative Council was paralysed for the second consecutive day on Tuesday as opposition parties disrupted the proceedings , demanding arrest of the killers of Kunda DySP Ziaul Haque , who was gunned down in Balipur village in Pratapgarh district last Saturday .",1,1,2,train_08
train_08_138,"NEW DELHI Senior leaders lend support to Girri ’ s protest June 21 , 2016 00:00 IST The protest by BJP MP Mahiesh Girri outside Arvind Kejriwal ’ s residence grew further on Monday Page 4",0,0.5,2,train_08
train_08_139,TAMIL NADU CPI(M) cadre stage demonstration Angry lot : CPI ( M ) cadre staging a demonstration in front of the Revenue Divisional Office in Krishnagiri on Friday .,0,0.5,2,train_08
train_08_140,"— | Photo Credit : Photo : N. Bashkaran April 18 , 2009 00:00 IST Staff Reporter KRISHNAGIRI : Cadres of Communist Party of India ( Marxist ) staged a demonstration in front of the Revenue Divisional Office , Krishnagiri , on Friday condemning the attack on the party MLA by unidentified persons in Madurai on Wednesday night .",1,1,2,train_08
train_08_141,"K. Michael Raj , town secretary , led the demonstration .",0,1,2,train_08
train_08_142,The cadres also held demonstrations at all the taluk headquarters in Krishnagiri and Dharmapuri districts condemning the attack .,1,1,2,train_08
train_08_143,"Mumbai Teachers ’ union protests sacking of junior faculty September 14 , 2017 00:00 IST Demands management of K.J Somaiya College to reinstate the teachers Teachers affiliated to Mumbai Junior College Teachers ’ Union on Wednesday protested against the sacking of three junior faculty members of K.J Somaiya College of Arts and Commerce in Vidyavihar .",1,1,2,train_08
train_08_144,"Ms. Kulkarni , who was present at the protest , said , “ One day the management summoned me and told me that my services were not required anymore .",0,1,2,train_08
train_08_145,The teachers are well-versed in their subjects and have been more than four years of experience . ” Other teachers of the college expressed their concern about the issue but did not take part in the protests .,0,1,2,train_08
train_08_146,"Meanwhile , anti-GJM outfits in the area observed a 12 - hour strike in Terai and Dooars region on Sunday .",0,1,2,train_08
train_08_147,"Party Vice-President Ram Kishore Singh threatened to “ put him ( Modi ) behind bars ” , because following the Muzaffarnagar riots , the state government had received IB alerts on possible communal unrest .",1,1,2,train_08
train_08_148,"In May 2012 , when the Karnataka Police arrested Kafeel Akthar from Darbhanga for his alleged role in the Chinnaswamy Stadium attacks in 2010 , Nitish raged that it was illegal .",1,1,2,train_08
train_08_149,"He was behind the bomb blasts of Pune , Delhi , Hyderabad , Bangalore and Mumbai .",0,0.5,2,train_08
